module_id,module_code,module_title,module_type,host_department,primary_lead_name,primary_lead_m3_score,collaborator_rank,collaborator_name,collaborator_position,collaborator_department,collaboration_aspect,aspect_affinity_score,collaboration_suitability_score,rationale
module_081bed0357fcf664,EC3NNN,Behavioural Finance,taught_academic,"Economics, Finance and Accounting",Professor Alper Kara,0.41055,1,Dr Andre J. Szameitat,Reader - Psychology,Department of Life Sciences,Behavioural Psychology & Cognitive Science,0.5748533010482788,0.482810965180397,"Enriches 'Behavioural Finance' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Professor Alper Kara's (Economics, Finance and Accounting) core delivery with external domain perspectives from Department of Life Sciences."
module_081bed0357fcf664,EC3NNN,Behavioural Finance,taught_academic,"Economics, Finance and Accounting",Professor Alper Kara,0.41055,2,Dr Matthew Gervais,Lecturer in Psychology,Department of Life Sciences,Behavioural Economics & Decision Sciences,0.4040054678916931,0.3838730931282043,"Enriches 'Behavioural Finance' by delivering specialist guest sessions on 'Behavioural Economics & Decision Sciences'. Complements Professor Alper Kara's (Economics, Finance and Accounting) core delivery with external domain perspectives from Department of Life Sciences."
module_081bed0357fcf664,EC3NNN,Behavioural Finance,taught_academic,"Economics, Finance and Accounting",Professor Alper Kara,0.41055,3,Dr Amir Ashrafi,Lecturer in Business Information Systems,Business Analytics and Marketing,"Business Analytics, Enterprise Strategy & Management",0.6018611192703247,0.5161629855632782,"Enriches 'Behavioural Finance' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Professor Alper Kara's (Economics, Finance and Accounting) core delivery with external domain perspectives from Business Analytics and Marketing."
module_082b3656560c0706,EC5603,Business Finance,taught_academic,"Economics, Finance and Accounting",Miss Dilruba Karim,0.402161,1,Dr Abrahim Althonayan,Senior Lecturer in Ops Management,"Strategy, Entrepreneurship and Management","Business Analytics, Enterprise Strategy & Management",0.6061857342720032,0.52866732776165,"Enriches 'Business Finance' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Miss Dilruba Karim's (Economics, Finance and Accounting) core delivery with external domain perspectives from Strategy, Entrepreneurship and Management."
module_082b3656560c0706,EC5603,Business Finance,taught_academic,"Economics, Finance and Accounting",Miss Dilruba Karim,0.402161,2,Dr Asress Gikay,"Senior Lecturer in AI, Disruptive Innovation and Law",Brunel Law School,"Ethics, Governance, Law & Policy",0.7417120933532715,0.5845560401678085,"Enriches 'Business Finance' by delivering specialist guest sessions on 'Ethics, Governance, Law & Policy'. Complements Miss Dilruba Karim's (Economics, Finance and Accounting) core delivery with external domain perspectives from Brunel Law School."
module_0872c4f0a4fe8193,LX5674,Patents and Trademarks,taught_academic,Social and Political Sciences,Dr Anna Tuckett,0.200386,1,Dr Asress Gikay,"Senior Lecturer in AI, Disruptive Innovation and Law",Brunel Law School,"Ethics, Governance, Law & Policy",0.7417120933532715,0.6550160616636276,"Enriches 'Patents and Trademarks' by delivering specialist guest sessions on 'Ethics, Governance, Law & Policy'. Complements Dr Anna Tuckett's (Social and Political Sciences) core delivery with external domain perspectives from Brunel Law School."
module_0933deff0d2890dd,PH5650,PH5650 Advanced Lifestyle Management in Cardiovascular Health,taught_academic,Department of Health Sciences,Dr Emma Norris,0.501179,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.5096384525299072,Enriches 'PH5650 Advanced Lifestyle Management in Cardiovascular Health' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Dr Emma Norris's (Department of Health Sciences) core delivery with external domain perspectives from Computer Science.
module_0933deff0d2890dd,PH5650,PH5650 Advanced Lifestyle Management in Cardiovascular Health,taught_academic,Department of Health Sciences,Dr Emma Norris,0.501179,2,Dr Andre J. Szameitat,Reader - Psychology,Department of Life Sciences,Behavioural Psychology & Cognitive Science,0.5748533010482788,0.5030310124158859,Enriches 'PH5650 Advanced Lifestyle Management in Cardiovascular Health' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Dr Emma Norris's (Department of Health Sciences) core delivery with external domain perspectives from Department of Life Sciences.
module_0944e8b479a85040,PH5615,Facilitating Learning and Teaching for Advanced Clinical Practice,taught_academic,Department of Health Sciences,Dr Allison Wiseman,0.417632,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.5286028772592545,Enriches 'Facilitating Learning and Teaching for Advanced Clinical Practice' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Dr Allison Wiseman's (Department of Health Sciences) core delivery with external domain perspectives from Computer Science.
module_095d6270cad93c61,EN2617,Texts and Afterlives: Shakespeare,taught_academic,Arts and Humanities,Professor Jago Morrison,0.30373,1,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.4289669543504715,"Enriches 'Texts and Afterlives: Shakespeare' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Professor Jago Morrison's (Arts and Humanities) core delivery with external domain perspectives from Computer Science."
module_09606a5ad9764080,MU1622,Musicology 1: Genres Through Time,taught_academic,Arts and Humanities,Dr Brent Ferguson,0.368228,1,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.43904417902231213,"Enriches 'Musicology 1: Genres Through Time' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Brent Ferguson's (Arts and Humanities) core delivery with external domain perspectives from Computer Science."
module_097162fc849e546f,MG3623,Corporate Reporting,taught_academic,"Economics, Finance and Accounting",Dr Radha Shiwakoti,0.37667,1,Dr Pamela Nika,Senior Lecturer in Corporate Finance Law,Brunel Law School,"Macroeconomic Policy, Global Trade & Financial Systems",0.49392443895339966,0.46449599266052244,"Enriches 'Corporate Reporting' by delivering specialist guest sessions on 'Macroeconomic Policy, Global Trade & Financial Systems'. Complements Dr Radha Shiwakoti's (Economics, Finance and Accounting) core delivery with external domain perspectives from Brunel Law School."
module_097162fc849e546f,MG3623,Corporate Reporting,taught_academic,"Economics, Finance and Accounting",Dr Radha Shiwakoti,0.37667,2,Dr Abrahim Althonayan,Senior Lecturer in Ops Management,"Strategy, Entrepreneurship and Management","Business Analytics, Enterprise Strategy & Management",0.6061857342720032,0.5154433667659759,"Enriches 'Corporate Reporting' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Dr Radha Shiwakoti's (Economics, Finance and Accounting) core delivery with external domain perspectives from Strategy, Entrepreneurship and Management."
module_0988227d5e6c53db,N/A,Learning and Perception,taught_academic,Department of Life Sciences,Dr Caroline Di Bernardi Luft,0.294422,1,Dr Sven Fischer,Lecturer in Economics,"Economics, Finance and Accounting",Behavioural Economics & Decision Sciences,0.6018108129501343,0.4628209412097931,"Enriches 'Learning and Perception' by delivering specialist guest sessions on 'Behavioural Economics & Decision Sciences'. Complements Dr Caroline Di Bernardi Luft's (Department of Life Sciences) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_0988227d5e6c53db,N/A,Learning and Perception,taught_academic,Department of Life Sciences,Dr Caroline Di Bernardi Luft,0.294422,2,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.4434808522462845,"Enriches 'Learning and Perception' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Caroline Di Bernardi Luft's (Department of Life Sciences) core delivery with external domain perspectives from Computer Science."
module_0988227d5e6c53db,N/A,Learning and Perception,taught_academic,Department of Life Sciences,Dr Caroline Di Bernardi Luft,0.294422,3,Dr Nadine Aburumman,Associate Dean EDI/Lecturer in Computer Science,Computer Science,Behavioural Psychology & Cognitive Science,0.3196486532688141,0.32410259544849396,Enriches 'Learning and Perception' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Dr Caroline Di Bernardi Luft's (Department of Life Sciences) core delivery with external domain perspectives from Computer Science.
module_09ffa2576e855161,ME5545,Energy Efficient Ventilation for Buildings,taught_academic,Mechanical and Aerospace Engineering,Dr Ali Badiei,0.441339,1,Dr Muhammad Shafique,Lecturer,Civil and Environmental Engineering,Environmental Sustainability & Clean Tech,0.5752660036087036,0.4954639106988906,Enriches 'Energy Efficient Ventilation for Buildings' by delivering specialist guest sessions on 'Environmental Sustainability & Clean Tech'. Complements Dr Ali Badiei's (Mechanical and Aerospace Engineering) core delivery with external domain perspectives from Civil and Environmental Engineering.
module_0a33448cfcaf88a6,N/A,Physical Activity and Exercise for Clinical and Special Populations,taught_academic,Department of Life Sciences,Dr Daniel Bailey,0.595364,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.5077838882803917,Enriches 'Physical Activity and Exercise for Clinical and Special Populations' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Dr Daniel Bailey's (Department of Life Sciences) core delivery with external domain perspectives from Computer Science.
module_0a8efd7db4398902,N/A,Art and Human Development,taught_academic,Arts and Humanities,Dr Katerina Paramana,0.353054,1,Professor Vanja Garaj,Professor of Design,Brunel Design School,"Visual Perception, Graphic Storytelling & HCI",0.5111984014511108,0.49171476364135736,"Enriches 'Art and Human Development' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Katerina Paramana's (Arts and Humanities) core delivery with external domain perspectives from Brunel Design School."
module_0ad41d61fb584cbc,ME5698,Renewable Engergy Systems for the Built Environment,taught_academic,Mechanical and Aerospace Engineering,Dr Ali Badiei,0.425634,1,Dr Md Nazmul Huda,Associate Dean (Student Experience)/Senior Lecturer in Electronic & Electrical Engineering,Electronic and Electrical Engineering,"Robotics, Embedded Systems & Hardware Integration",0.4555783271789551,0.4312123090028762,"Enriches 'Renewable Engergy Systems for the Built Environment' by delivering specialist guest sessions on 'Robotics, Embedded Systems & Hardware Integration'. Complements Dr Ali Badiei's (Mechanical and Aerospace Engineering) core delivery with external domain perspectives from Electronic and Electrical Engineering."
module_0ad41d61fb584cbc,ME5698,Renewable Engergy Systems for the Built Environment,taught_academic,Mechanical and Aerospace Engineering,Dr Ali Badiei,0.425634,2,Dr Muhammad Shafique,Lecturer,Civil and Environmental Engineering,Environmental Sustainability & Clean Tech,0.5752660036087036,0.5285661876201629,Enriches 'Renewable Engergy Systems for the Built Environment' by delivering specialist guest sessions on 'Environmental Sustainability & Clean Tech'. Complements Dr Ali Badiei's (Mechanical and Aerospace Engineering) core delivery with external domain perspectives from Civil and Environmental Engineering.
module_0b994f1c756846a1,OT1606,Enabling Occupation 1: Working with Older Adults,taught_academic,Department of Health Sciences,Dr Panagiota Smyrni,0.388268,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.5041393116116524,Enriches 'Enabling Occupation 1: Working with Older Adults' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Dr Panagiota Smyrni's (Department of Health Sciences) core delivery with external domain perspectives from Computer Science.
